date,id_sku,salesvolume
2014-06-08,495154,1
2014-06-08,600761,0
2014-06-09,24089,1
2014-06-09,46135,4
2014-06-09,75320,0
2014-06-09,83524,3
2014-06-09,201676,6
2014-06-09,415514,0
2014-06-09,415824,0
2014-06-09,419020,0
2014-06-09,437682,2
2014-06-09,461504,0
2014-06-09,468496,0
2014-06-09,468558,2
2014-06-09,471503,1
2014-06-09,489135,1
2014-06-09,495154,0
2014-06-09,600761,0
2014-06-10,24089,1
2014-06-10,46135,1
2014-06-10,75320,1
2014-06-10,83524,2
2014-06-10,201676,6
2014-06-10,415514,1
2014-06-10,415824,0
2014-06-10,419020,0
2014-06-10,437682,1
2014-06-10,461504,0
2014-06-10,468496,1
2014-06-10,468558,5
2014-06-10,471503,0
2014-06-10,489135,0
2014-06-10,495154,1
2014-06-10,600761,0
2014-06-11,24089,0
2014-06-11,46135,2
2014-06-11,75320,0
2014-06-11,83524,2
2014-06-11,201676,17
2014-06-11,415514,0
2014-06-11,415824,0
2014-06-11,419020,1
2014-06-11,437682,0
2014-06-11,461504,0
2014-06-11,468496,1
2014-06-11,468558,4
2014-06-11,471503,5
2014-06-11,489135,0
2014-06-11,495154,2
2014-06-11,600761,1
2014-06-12,24089,1
2014-06-12,46135,2
2014-06-12,75320,0
2014-06-12,83524,3
2014-06-12,201676,2
2014-06-12,415514,19
2014-06-12,415824,0
2014-06-12,419020,0
2014-06-12,437682,2
2014-06-12,461504,0
2014-06-12,468496,0
2014-06-12,468558,4
2014-06-12,471503,1
2014-06-12,489135,0
2014-06-12,495154,1
2014-06-12,600761,2
2014-06-13,24089,3
2014-06-13,46135,2
2014-06-13,75320,2
2014-06-13,83524,1
2014-06-13,201676,1
2014-06-13,415514,14
2014-06-13,415824,0
2014-06-13,419020,0
2014-06-13,437682,2
2014-06-13,461504,0
2014-06-13,468496,2
2014-06-13,468558,3
2014-06-13,471503,3
2014-06-13,489135,1
2014-06-13,495154,1
2014-06-13,600761,2
2014-06-14,24089,1
2014-06-14,46135,1
2014-06-14,75320,1
2014-06-14,83524,2
2014-06-14,201676,1
2014-06-14,415514,13
2014-06-14,415824,0
2014-06-14,419020,0
2014-06-14,437682,0
2014-06-14,461504,0
2014-06-14,468496,0
2014-06-14,468558,3
2014-06-14,471503,3
2014-06-14,489135,2
2014-06-14,495154,0
2014-06-14,600761,0
2014-06-15,24089,1
2014-06-15,46135,2
2014-06-15,75320,1
2014-06-15,83524,2
2014-06-15,201676,4
2014-06-15,415514,11
2014-06-15,415824,0
2014-06-15,419020,1
2014-06-15,437682,0
2014-06-15,461504,0
2014-06-15,468496,0
2014-06-15,468558,3
2014-06-15,471503,1
2014-06-15,489135,2
2014-06-15,495154,2
2014-06-15,600761,1
2014-06-16,24089,0
2014-06-16,46135,1
2014-06-16,75320,1
2014-06-16,83524,2
2014-06-16,201676,3
2014-06-16,415514,11
2014-06-16,415824,0
2014-06-16,419020,0
2014-06-16,437682,2
2014-06-16,461504,0
2014-06-16,468496,1
2014-06-16,468558,3
2014-06-16,471503,0
2014-06-16,489135,0
2014-06-16,495154,1
2014-06-16,600761,1
2014-06-17,24089,0
2014-06-17,46135,1
2014-06-17,75320,0
2014-06-17,83524,1
2014-06-17,201676,1
2014-06-17,415514,19
2014-06-17,415824,0
2014-06-17,419020,0
2014-06-17,437682,2
2014-06-17,461504,0
2014-06-17,468496,0
2014-06-17,468558,3
2014-06-17,471503,2
2014-06-17,489135,2
2014-06-17,495154,2
2014-06-17,600761,0
2014-06-18,24089,1
2014-06-18,46135,1
2014-06-18,75320,0
2014-06-18,83524,3
2014-06-18,201676,2
2014-06-18,415514,15
2014-06-18,415824,0
2014-06-18,419020,0
2014-06-18,437682,1
2014-06-18,461504,0
2014-06-18,468496,0
2014-06-18,468558,1
2014-06-18,471503,1
2014-06-18,489135,4
2014-06-18,495154,1
2014-06-18,600761,0
2014-06-19,24089,3
2014-06-19,46135,1
2014-06-19,75320,0
2014-06-19,83524,1
2014-06-19,201676,2
2014-06-19,415514,1
2014-06-19,415824,0
2014-06-19,419020,0
2014-06-19,437682,0
2014-06-19,461504,0
2014-06-19,468496,0
2014-06-19,468558,1
2014-06-19,471503,2
2014-06-19,489135,2
2014-06-19,495154,0
2014-06-19,600761,0
2014-06-20,24089,1
2014-06-20,46135,1
2014-06-20,75320,3
2014-06-20,83524,1
2014-06-20,201676,2
2014-06-20,415514,2
2014-06-20,415824,0
2014-06-20,419020,1
2014-06-20,437682,0
2014-06-20,461504,0
2014-06-20,468496,0
2014-06-20,468558,5
2014-06-20,471503,2
2014-06-20,489135,3
2014-06-20,495154,1
2014-06-20,600761,3
2014-06-21,24089,1
2014-06-21,46135,2
2014-06-21,75320,1
2014-06-21,83524,4
2014-06-21,201676,1
2014-06-21,415514,2
2014-06-21,415824,0
2014-06-21,419020,0
2014-06-21,437682,1
2014-06-21,461504,0
2014-06-21,468496,3
2014-06-21,468558,2
2014-06-21,471503,6
2014-06-21,489135,2
2014-06-21,495154,2
2014-06-21,600761,1
2014-06-22,24089,4
2014-06-22,46135,2
2014-06-22,75320,0
2014-06-22,83524,4
2014-06-22,201676,6
2014-06-22,415514,2
2014-06-22,415824,0
2014-06-22,419020,0
2014-06-22,437682,0
2014-06-22,461504,0
2014-06-22,468496,1
2014-06-22,468558,1
2014-06-22,471503,1
2014-06-22,489135,2
2014-06-22,495154,1
2014-06-22,600761,1
2014-06-23,24089,6
2014-06-23,46135,1
2014-06-23,75320,0
2014-06-23,83524,2
2014-06-23,201676,2
2014-06-23,415514,1
2014-06-23,415824,0
2014-06-23,419020,2
2014-06-23,437682,1
2014-06-23,461504,0
2014-06-23,468496,0
2014-06-23,468558,4
2014-06-23,471503,1
2014-06-23,489135,3
2014-06-23,495154,1
2014-06-23,600761,0
2014-06-24,24089,1
2014-06-24,46135,1
2014-06-24,75320,2
2014-06-24,83524,4
2014-06-24,201676,2
2014-06-24,415514,2
2014-06-24,415824,0
2014-06-24,419020,7
2014-06-24,437682,1
2014-06-24,461504,0
2014-06-24,468496,0
2014-06-24,468558,2
2014-06-24,471503,3
2014-06-24,489135,2
2014-06-24,495154,1
2014-06-24,600761,1
2014-06-25,24089,2
2014-06-25,46135,1
2014-06-25,75320,1
2014-06-25,83524,3
2014-06-25,201676,3
2014-06-25,415514,1
2014-06-25,415824,0
2014-06-25,419020,5
2014-06-25,437682,2
2014-06-25,461504,0
2014-06-25,468496,1
2014-06-25,468558,2
2014-06-25,471503,1
2014-06-25,489135,1
2014-06-25,495154,0
2014-06-25,600761,1
2014-06-26,24089,1
2014-06-26,46135,2
2014-06-26,75320,1
2014-06-26,83524,1
2014-06-26,201676,2
2014-06-26,415514,0
2014-06-26,415824,0
2014-06-26,419020,8
2014-06-26,437682,2
2014-06-26,461504,0
2014-06-26,468496,0
2014-06-26,468558,4
2014-06-26,471503,2
2014-06-26,489135,2
2014-06-26,495154,3
2014-06-26,600761,0
2014-06-27,24089,0
2014-06-27,46135,4
2014-06-27,75320,2
2014-06-27,83524,1
2014-06-27,201676,2
2014-06-27,415514,2
2014-06-27,415824,0
2014-06-27,419020,8
2014-06-27,437682,3
2014-06-27,461504,0
2014-06-27,468496,0
2014-06-27,468558,2
2014-06-27,471503,0
2014-06-27,489135,0
2014-06-27,495154,0
2014-06-27,600761,0
2014-06-28,24089,4
2014-06-28,46135,2
2014-06-28,75320,0
2014-06-28,83524,2
2014-06-28,201676,0
2014-06-28,415514,1
2014-06-28,415824,0
2014-06-28,419020,8
2014-06-28,437682,0
2014-06-28,461504,0
2014-06-28,468496,0
2014-06-28,468558,1
2014-06-28,471503,2
2014-06-28,489135,1
2014-06-28,495154,2
2014-06-28,600761,0
2014-06-29,24089,1
2014-06-29,46135,0
2014-06-29,75320,2
2014-06-29,83524,0
2014-06-29,201676,0
2014-06-29,415514,1
2014-06-29,415824,0
2014-06-29,419020,8
2014-06-29,437682,1
2014-06-29,461504,0
2014-06-29,468496,1
2014-06-29,468558,1
2014-06-29,471503,2
2014-06-29,489135,3
2014-06-29,495154,1
2014-06-29,600761,0
2014-06-30,24089,0
2014-06-30,46135,1
2014-06-30,75320,1
2014-06-30,83524,4
2014-06-30,201676,0
2014-06-30,415514,1
2014-06-30,415824,0
2014-06-30,419020,4
2014-06-30,437682,6
2014-06-30,461504,0
2014-06-30,468496,0
2014-06-30,468558,1
2014-06-30,471503,5
2014-06-30,489135,2
2014-06-30,495154,3
2014-06-30,600761,1
2014-07-01,24089,1
2014-07-01,46135,1
2014-07-01,75320,0
2014-07-01,83524,1
2014-07-01,201676,0
2014-07-01,415514,0
2014-07-01,415824,0
2014-07-01,419020,4
2014-07-01,437682,1
2014-07-01,461504,0
2014-07-01,468496,1
2014-07-01,468558,1
2014-07-01,471503,2
2014-07-01,489135,1
2014-07-01,495154,2
2014-07-01,600761,1
2014-07-02,24089,1
2014-07-02,46135,3
2014-07-02,75320,0
2014-07-02,83524,1
2014-07-02,201676,0
2014-07-02,415514,1
2014-07-02,415824,0
2014-07-02,419020,3
2014-07-02,437682,0
2014-07-02,461504,0
2014-07-02,468496,1
2014-07-02,468558,0
2014-07-02,471503,4
2014-07-02,489135,1
2014-07-02,495154,2
2014-07-02,600761,0
2014-07-03,24089,2
2014-07-03,46135,3
2014-07-03,75320,0
2014-07-03,83524,2
2014-07-03,201676,0
2014-07-03,415514,0
2014-07-03,415824,0
2014-07-03,419020,5
2014-07-03,437682,2
2014-07-03,461504,0
2014-07-03,468496,0
2014-07-03,468558,0
2014-07-03,471503,2
2014-07-03,489135,0
2014-07-03,495154,0
2014-07-03,600761,1
2014-07-04,24089,1
2014-07-04,46135,1
2014-07-04,75320,2
2014-07-04,83524,2
2014-07-04,201676,3
2014-07-04,415514,1
2014-07-04,415824,0
2014-07-04,419020,7
2014-07-04,437682,1
2014-07-04,461504,0
2014-07-04,468496,0
2014-07-04,468558,1
2014-07-04,471503,3
2014-07-04,489135,2
2014-07-04,495154,0
2014-07-04,600761,2
2014-07-05,24089,0
2014-07-05,46135,0
2014-07-05,75320,1
2014-07-05,83524,2
2014-07-05,201676,1
2014-07-05,415514,0
2014-07-05,415824,0
2014-07-05,419020,5
2014-07-05,437682,0
2014-07-05,461504,0
2014-07-05,468496,2
2014-07-05,468558,0
2014-07-05,471503,2
2014-07-05,489135,4
2014-07-05,495154,0
2014-07-05,600761,2
2014-07-06,24089,2
2014-07-06,46135,1
2014-07-06,75320,0
2014-07-06,83524,1
2014-07-06,201676,1
2014-07-06,415514,1
2014-07-06,415824,0
2014-07-06,419020,8
2014-07-06,437682,1
2014-07-06,461504,0
2014-07-06,468496,1
2014-07-06,468558,2
2014-07-06,471503,3
2014-07-06,489135,0
2014-07-06,495154,2
2014-07-06,600761,1
2014-07-07,24089,2
2014-07-07,46135,1
2014-07-07,75320,2
2014-07-07,83524,4
2014-07-07,201676,2
2014-07-07,415514,0
2014-07-07,415824,0
2014-07-07,419020,0
2014-07-07,437682,3
2014-07-07,461504,0
2014-07-07,468496,0
2014-07-07,468558,1
2014-07-07,471503,1
2014-07-07,489135,12
2014-07-07,495154,1
2014-07-07,600761,7
2014-07-08,24089,1
2014-07-08,46135,1
2014-07-08,75320,0
2014-07-08,83524,2
2014-07-08,201676,0
2014-07-08,415514,0
2014-07-08,415824,0
2014-07-08,419020,0
2014-07-08,437682,0
2014-07-08,461504,0
2014-07-08,468496,0
2014-07-08,468558,3
2014-07-08,471503,0
2014-07-08,489135,9
2014-07-08,495154,1
2014-07-08,600761,1
2014-07-09,24089,1
2014-07-09,46135,3
2014-07-09,75320,1
2014-07-09,83524,3
2014-07-09,201676,3
2014-07-09,415514,0
2014-07-09,415824,0
2014-07-09,419020,0
2014-07-09,437682,1
2014-07-09,461504,0
2014-07-09,468496,0
2014-07-09,468558,0
2014-07-09,471503,0
2014-07-09,489135,6
2014-07-09,495154,0
2014-07-09,600761,15
2014-07-10,24089,0
2014-07-10,46135,0
2014-07-10,75320,0
2014-07-10,83524,0
2014-07-10,201676,5
2014-07-10,415514,2
2014-07-10,415824,0
2014-07-10,419020,1
2014-07-10,437682,1
2014-07-10,461504,0
2014-07-10,468496,2
2014-07-10,468558,3
2014-07-10,471503,0
2014-07-10,489135,6
2014-07-10,495154,0
2014-07-10,600761,8
2014-07-11,24089,0
2014-07-11,46135,1
2014-07-11,75320,2
2014-07-11,83524,1
2014-07-11,201676,3
2014-07-11,415514,0
2014-07-11,415824,0
2014-07-11,419020,0
2014-07-11,437682,3
2014-07-11,461504,0
2014-07-11,468496,1
2014-07-11,468558,0
2014-07-11,471503,3
2014-07-11,489135,20
2014-07-11,495154,0
2014-07-11,600761,11
2014-07-12,24089,2
2014-07-12,46135,2
2014-07-12,75320,2
2014-07-12,83524,4
2014-07-12,201676,1
2014-07-12,415514,2
2014-07-12,419020,1
2014-07-12,437682,3
2014-07-12,461504,0
2014-07-12,468496,1
2014-07-12,468558,2
2014-07-12,471503,1
2014-07-12,489135,21
2014-07-12,495154,0
2014-07-12,600761,13
2014-07-13,24089,0
2014-07-13,46135,2
2014-07-13,75320,0
2014-07-13,83524,5
2014-07-13,201676,2
2014-07-13,415514,1
2014-07-13,419020,0
2014-07-13,437682,3
2014-07-13,461504,0
2014-07-13,468496,0
2014-07-13,468558,0
2014-07-13,471503,2
2014-07-13,489135,13
2014-07-13,495154,0
2014-07-13,600761,11
2014-07-14,24089,4
2014-07-14,46135,0
2014-07-14,75320,1
2014-07-14,83524,2
2014-07-14,201676,1
2014-07-14,415514,0
2014-07-14,419020,2
2014-07-14,437682,1
2014-07-14,461504,0
2014-07-14,468496,0
2014-07-14,468558,0
2014-07-14,471503,1
2014-07-14,489135,13
2014-07-14,495154,0
2014-07-14,600761,12
2014-07-15,24089,3
2014-07-15,46135,1
2014-07-15,75320,0
2014-07-15,83524,2
2014-07-15,201676,3
2014-07-15,415514,1
2014-07-15,419020,0
2014-07-15,437682,2
2014-07-15,461504,0
2014-07-15,468496,1
2014-07-15,468558,1
2014-07-15,471503,0
2014-07-15,489135,6
2014-07-15,495154,0
2014-07-15,600761,5
2014-07-16,24089,0
2014-07-16,46135,1
2014-07-16,75320,0
2014-07-16,83524,2
2014-07-16,201676,1
2014-07-16,415514,0
2014-07-16,419020,0
2014-07-16,437682,2
2014-07-16,461504,0
2014-07-16,468496,0
2014-07-16,468558,0
2014-07-16,471503,1
2014-07-16,489135,18
2014-07-16,495154,0
2014-07-16,600761,3
2014-07-17,24089,2
2014-07-17,46135,1
2014-07-17,75320,0
2014-07-17,83524,0
2014-07-17,201676,2
2014-07-17,415514,0
2014-07-17,419020,0
2014-07-17,437682,2
2014-07-17,461504,0
2014-07-17,468496,0
2014-07-17,468558,2
2014-07-17,471503,1
2014-07-17,489135,13
2014-07-17,495154,1
2014-07-17,600761,5
2014-07-18,24089,1
2014-07-18,46135,0
2014-07-18,75320,1
2014-07-18,83524,1
2014-07-18,201676,1
2014-07-18,415514,2
2014-07-18,419020,1
2014-07-18,437682,2
2014-07-18,461504,0
2014-07-18,468496,0
2014-07-18,468558,2
2014-07-18,471503,4
2014-07-18,489135,8
2014-07-18,495154,0
2014-07-18,600761,11
2014-07-19,24089,2
2014-07-19,46135,2
2014-07-19,75320,0
2014-07-19,83524,2
2014-07-19,201676,1
2014-07-19,415514,0
2014-07-19,419020,0
2014-07-19,437682,0
2014-07-19,461504,0
2014-07-19,468496,0
2014-07-19,468558,1
2014-07-19,471503,2
2014-07-19,489135,18
2014-07-19,495154,3
2014-07-19,600761,12
2014-07-20,24089,4
2014-07-20,46135,1
2014-07-20,75320,0
2014-07-20,83524,1
2014-07-20,201676,0
2014-07-20,415514,0
2014-07-20,419020,0
2014-07-20,437682,2
2014-07-20,461504,0
2014-07-20,468496,0
2014-07-20,468558,0
2014-07-20,471503,1
2014-07-20,489135,2
2014-07-20,495154,0
2014-07-20,600761,6
2014-07-21,24089,0
2014-07-21,46135,0
2014-07-21,75320,0
2014-07-21,83524,3
2014-07-21,201676,1
2014-07-21,415514,1
2014-07-21,419020,0
2014-07-21,437682,0
2014-07-21,461504,0
2014-07-21,468496,0
2014-07-21,468558,1
2014-07-21,471503,0
2014-07-21,489135,6
2014-07-21,495154,3
2014-07-21,600761,1
2014-07-22,24089,1
2014-07-22,46135,0
2014-07-22,75320,0
2014-07-22,83524,1
2014-07-22,201676,3
2014-07-22,415514,0
2014-07-22,419020,0
2014-07-22,437682,1
2014-07-22,461504,0
2014-07-22,468496,0
2014-07-22,468558,1
2014-07-22,471503,2
2014-07-22,489135,2
2014-07-22,495154,0
2014-07-22,600761,0
2014-07-23,24089,1
2014-07-23,46135,1
2014-07-23,75320,0
2014-07-23,83524,2
2014-07-23,201676,2
2014-07-23,415514,0
2014-07-23,419020,0
2014-07-23,437682,2
2014-07-23,461504,0
2014-07-23,468496,0
2014-07-23,468558,2
2014-07-23,471503,0
2014-07-23,489135,5
2014-07-23,495154,1
2014-07-23,600761,0
2014-07-24,24089,3
2014-07-24,46135,1
2014-07-24,75320,0
2014-07-24,83524,3
2014-07-24,201676,2
2014-07-24,415514,0
2014-07-24,419020,0
2014-07-24,437682,1
2014-07-24,461504,0
2014-07-24,468496,0
2014-07-24,468558,0
2014-07-24,471503,0
2014-07-24,489135,0
2014-07-24,495154,1
2014-07-24,600761,0
2014-07-25,24089,0
2014-07-25,46135,1
2014-07-25,75320,0
2014-07-25,83524,1
2014-07-25,201676,2
2014-07-25,415514,0
2014-07-25,419020,0
2014-07-25,437682,0
2014-07-25,461504,0
2014-07-25,468496,0
2014-07-25,468558,1
2014-07-25,471503,1
2014-07-25,489135,3
2014-07-25,495154,0
2014-07-25,600761,1
2014-07-26,24089,1
2014-07-26,46135,3
2014-07-26,75320,1
2014-07-26,83524,1
2014-07-26,201676,1
2014-07-26,415514,1
2014-07-26,419020,0
2014-07-26,437682,2
2014-07-26,461504,0
2014-07-26,468496,1
2014-07-26,468558,0
2014-07-26,471503,1
2014-07-26,489135,2
2014-07-26,495154,1
2014-07-26,600761,2
2014-07-27,24089,2
2014-07-27,46135,2
2014-07-27,75320,1
2014-07-27,83524,1
2014-07-27,201676,0
2014-07-27,415514,1
2014-07-27,419020,0
2014-07-27,437682,3
2014-07-27,461504,0
2014-07-27,468496,2
2014-07-27,468558,1
2014-07-27,471503,3
2014-07-27,489135,1
2014-07-27,495154,1
2014-07-27,600761,0
2014-07-28,24089,2
2014-07-28,46135,0
2014-07-28,75320,0
2014-07-28,83524,3
2014-07-28,201676,2
2014-07-28,415514,0
2014-07-28,419020,0
2014-07-28,437682,1
2014-07-28,461504,0
2014-07-28,468496,0
2014-07-28,468558,2
2014-07-28,471503,1
2014-07-28,489135,3
2014-07-28,495154,0
2014-07-28,600761,0
2014-07-29,24089,1
2014-07-29,46135,0
2014-07-29,75320,1
2014-07-29,83524,1
2014-07-29,201676,3
2014-07-29,415514,0
2014-07-29,419020,0
2014-07-29,437682,1
2014-07-29,461504,0
2014-07-29,468496,0
2014-07-29,468558,2
2014-07-29,471503,2
2014-07-29,489135,1
2014-07-29,495154,2
2014-07-29,600761,0
2014-07-30,24089,2
2014-07-30,46135,1
2014-07-30,75320,0
2014-07-30,83524,0
2014-07-30,201676,1
2014-07-30,415514,0
2014-07-30,419020,0
2014-07-30,437682,1
2014-07-30,461504,0
2014-07-30,468496,0
2014-07-30,468558,0
2014-07-30,471503,1
2014-07-30,489135,1
2014-07-30,495154,0
2014-07-30,600761,1
2014-07-31,24089,1
2014-07-31,46135,4
2014-07-31,75320,0
2014-07-31,83524,1
2014-07-31,201676,0
2014-07-31,415514,0
2014-07-31,419020,0
2014-07-31,437682,1
2014-07-31,461504,0
2014-07-31,468496,1
2014-07-31,468558,0
2014-07-31,471503,1
2014-07-31,489135,0
2014-07-31,495154,0
2014-07-31,600761,0
2014-08-01,24089,0
2014-08-01,46135,2
2014-08-01,75320,1
2014-08-01,83524,2
2014-08-01,201676,6
2014-08-01,415514,2
2014-08-01,419020,1
2014-08-01,437682,1
2014-08-01,461504,0
2014-08-01,468496,0
2014-08-01,468558,2
2014-08-01,471503,2
2014-08-01,489135,1
2014-08-01,495154,0
2014-08-01,600761,2
2014-08-02,24089,0
2014-08-02,46135,1
2014-08-02,75320,0
2014-08-02,83524,1
2014-08-02,201676,1
2014-08-02,415514,0
2014-08-02,419020,1
2014-08-02,437682,1
2014-08-02,461504,0
2014-08-02,468496,1
2014-08-02,468558,4
2014-08-02,471503,0
2014-08-02,489135,2
2014-08-02,495154,1
2014-08-02,600761,0
2014-08-03,24089,0
2014-08-03,46135,2
2014-08-03,75320,1
2014-08-03,83524,1
2014-08-03,201676,2
2014-08-03,415514,1
2014-08-03,419020,0
2014-08-03,437682,3
2014-08-03,461504,0
2014-08-03,468496,0
2014-08-03,468558,0
2014-08-03,471503,2
2014-08-03,489135,2
2014-08-03,495154,1
2014-08-03,600761,0
2014-08-04,24089,0
2014-08-04,46135,2
2014-08-04,75320,0
2014-08-04,83524,2
2014-08-04,201676,1
2014-08-04,415514,3
2014-08-04,419020,1
2014-08-04,437682,1
2014-08-04,461504,0
2014-08-04,468496,0
2014-08-04,468558,1
2014-08-04,471503,0
2014-08-04,489135,7
2014-08-04,495154,2
2014-08-04,600761,0
2014-08-05,24089,1
2014-08-05,46135,0
2014-08-05,75320,1
2014-08-05,83524,2
2014-08-05,201676,3
2014-08-05,415514,5
2014-08-05,419020,0
2014-08-05,437682,0
2014-08-05,461504,0
2014-08-05,468496,0
2014-08-05,468558,1
2014-08-05,471503,2
2014-08-05,489135,5
2014-08-05,495154,1
2014-08-05,600761,1
2014-08-06,24089,1
2014-08-06,46135,2
2014-08-06,75320,1
2014-08-06,83524,1
2014-08-06,201676,2
2014-08-06,415514,4
2014-08-06,419020,0
2014-08-06,437682,2
2014-08-06,461504,0
2014-08-06,468496,0
2014-08-06,468558,1
2014-08-06,471503,2
2014-08-06,489135,7
2014-08-06,495154,1
2014-08-06,600761,0
2014-08-07,24089,0
2014-08-07,46135,2
2014-08-07,75320,0
2014-08-07,83524,0
2014-08-07,201676,4
2014-08-07,415514,6
2014-08-07,419020,1
2014-08-07,437682,2
2014-08-07,461504,0
2014-08-07,468496,1
2014-08-07,468558,5
2014-08-07,471503,1
2014-08-07,489135,5
2014-08-07,495154,2
2014-08-07,600761,0
2014-08-08,24089,1
2014-08-08,46135,5
2014-08-08,75320,2
2014-08-08,83524,1
2014-08-08,201676,1
2014-08-08,415514,14
2014-08-08,419020,0
2014-08-08,437682,0
2014-08-08,461504,0
2014-08-08,468496,2
2014-08-08,468558,2
2014-08-08,471503,1
2014-08-08,489135,12
2014-08-08,495154,1
2014-08-08,600761,0
2014-08-09,24089,1
2014-08-09,46135,2
2014-08-09,75320,0
2014-08-09,83524,3
2014-08-09,201676,2
2014-08-09,415514,8
2014-08-09,419020,0
2014-08-09,437682,0
2014-08-09,461504,0
2014-08-09,468496,2
2014-08-09,468558,0
2014-08-09,471503,1
2014-08-09,489135,20
2014-08-09,495154,0
2014-08-09,600761,1
2014-08-10,24089,0
2014-08-10,46135,1
2014-08-10,75320,1
2014-08-10,83524,2
2014-08-10,201676,3
2014-08-10,415514,7
2014-08-10,419020,0
2014-08-10,437682,1
2014-08-10,461504,0
2014-08-10,468496,0
2014-08-10,468558,1
2014-08-10,471503,1
2014-08-10,489135,13
2014-08-10,495154,0
2014-08-10,600761,1
2014-08-11,24089,0
2014-08-11,46135,0
2014-08-11,75320,1
2014-08-11,83524,0
2014-08-11,201676,0
2014-08-11,415514,7
2014-08-11,419020,0
2014-08-11,437682,1
2014-08-11,461504,0
2014-08-11,468496,0
2014-08-11,468558,0
2014-08-11,471503,1
2014-08-11,489135,8
2014-08-11,495154,0
2014-08-11,600761,0
2014-08-12,24089,0
2014-08-12,46135,0
2014-08-12,75320,2
2014-08-12,83524,1
2014-08-12,201676,1
2014-08-12,415514,7
2014-08-12,419020,0
2014-08-12,437682,1
2014-08-12,461504,0
2014-08-12,468496,0
2014-08-12,468558,2
2014-08-12,471503,1
2014-08-12,489135,10
2014-08-12,495154,0
2014-08-12,600761,0
2014-08-13,24089,1
2014-08-13,46135,1
2014-08-13,75320,0
2014-08-13,83524,2
2014-08-13,201676,2
2014-08-13,415514,5
2014-08-13,419020,0
2014-08-13,437682,2
2014-08-13,461504,0
2014-08-13,468496,0
2014-08-13,468558,0
2014-08-13,471503,1
2014-08-13,489135,5
2014-08-13,495154,0
2014-08-13,600761,0
2014-08-14,24089,1
2014-08-14,46135,2
2014-08-14,75320,1
2014-08-14,83524,2
2014-08-14,201676,1
2014-08-14,415514,7
2014-08-14,419020,0
2014-08-14,437682,3
2014-08-14,461504,0
2014-08-14,468496,0
2014-08-14,468558,2
2014-08-14,471503,1
2014-08-14,489135,5
2014-08-14,495154,1
2014-08-14,600761,1
2014-08-15,24089,1
2014-08-15,46135,1
2014-08-15,75320,0
2014-08-15,83524,0
2014-08-15,201676,3
2014-08-15,415514,3
2014-08-15,419020,1
2014-08-15,437682,1
2014-08-15,461504,0
2014-08-15,468496,1
2014-08-15,468558,1
2014-08-15,471503,1
2014-08-15,489135,11
2014-08-15,495154,0
2014-08-15,600761,0
2014-08-16,24089,2
2014-08-16,46135,1
2014-08-16,75320,0
2014-08-16,83524,2
2014-08-16,201676,5
2014-08-16,415514,5
2014-08-16,419020,0
2014-08-16,437682,0
2014-08-16,461504,0
2014-08-16,468496,1
2014-08-16,468558,1
2014-08-16,471503,2
2014-08-16,489135,6
2014-08-16,495154,0
2014-08-16,600761,0
2014-08-17,24089,2
2014-08-17,46135,1
2014-08-17,75320,0
2014-08-17,83524,1
2014-08-17,201676,1
2014-08-17,415514,4
2014-08-17,419020,0
2014-08-17,437682,0
2014-08-17,461504,0
2014-08-17,468496,0
2014-08-17,468558,0
2014-08-17,471503,2
2014-08-17,489135,11
2014-08-17,495154,1
2014-08-17,600761,1
2014-08-18,24089,2
2014-08-18,46135,1
2014-08-18,75320,0
2014-08-18,83524,2
2014-08-18,201676,1
2014-08-18,415514,0
2014-08-18,419020,0
2014-08-18,437682,3
2014-08-18,468496,1
2014-08-18,468558,2
2014-08-18,471503,0
2014-08-18,489135,1
2014-08-18,495154,1
2014-08-18,600761,2
2014-08-19,24089,0
2014-08-19,46135,1
2014-08-19,75320,1
2014-08-19,83524,0
2014-08-19,201676,3
2014-08-19,415514,1
2014-08-19,419020,0
2014-08-19,437682,1
2014-08-19,468496,5
2014-08-19,468558,2
2014-08-19,471503,0
2014-08-19,489135,4
2014-08-19,495154,0
2014-08-19,600761,0
2014-08-20,24089,0
2014-08-20,46135,2
2014-08-20,75320,0
2014-08-20,83524,0
2014-08-20,201676,3
2014-08-20,415514,1
2014-08-20,419020,1
2014-08-20,437682,1
2014-08-20,468496,2
2014-08-20,468558,1
2014-08-20,471503,1
2014-08-20,489135,3
2014-08-20,495154,1
2014-08-20,600761,0
2014-08-21,24089,2
2014-08-21,46135,2
2014-08-21,75320,1
2014-08-21,83524,4
2014-08-21,201676,3
2014-08-21,415514,1
2014-08-21,419020,5
2014-08-21,437682,1
2014-08-21,468496,3
2014-08-21,468558,0
2014-08-21,471503,0
2014-08-21,489135,1
2014-08-21,495154,1
2014-08-21,600761,0
2014-08-22,24089,0
2014-08-22,46135,1
2014-08-22,75320,0
2014-08-22,83524,2
2014-08-22,201676,2
2014-08-22,415514,1
2014-08-22,419020,6
2014-08-22,437682,2
2014-08-22,468496,6
2014-08-22,468558,2
2014-08-22,471503,4
2014-08-22,489135,3
2014-08-22,495154,3
2014-08-22,600761,0
2014-08-23,24089,3
2014-08-23,46135,3
2014-08-23,75320,0
2014-08-23,83524,3
2014-08-23,201676,2
2014-08-23,415514,0
2014-08-23,419020,2
2014-08-23,437682,0
2014-08-23,468496,3
2014-08-23,468558,1
