date,av_price_46135,av_price_46902,av_price_59042,av_price_75320,av_price_201676,av_price_362058,av_price_415514,av_price_415824,av_price_419020,av_price_437966,av_price_437982,av_price_459894,av_price_459896,av_price_461504,av_price_468496,av_price_468558,av_price_471503,av_price_481677,av_price_489135,av_price_600761,salesvolume_46135,salesvolume_46902,salesvolume_59042,salesvolume_75320,salesvolume_201676,salesvolume_362058,salesvolume_415514,salesvolume_415824,salesvolume_419020,salesvolume_437966,salesvolume_437982,salesvolume_459894,salesvolume_459896,salesvolume_461504,salesvolume_468496,salesvolume_468558,salesvolume_471503,salesvolume_481677,salesvolume_489135,salesvolume_600761,is_supplied_46135,is_supplied_46902,is_supplied_59042,is_supplied_75320,is_supplied_201676,is_supplied_362058,is_supplied_415514,is_supplied_415824,is_supplied_419020,is_supplied_437966,is_supplied_437982,is_supplied_459894,is_supplied_459896,is_supplied_461504,is_supplied_468496,is_supplied_468558,is_supplied_471503,is_supplied_481677,is_supplied_489135,is_supplied_600761,weekday_Friday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,month_April,month_August,month_December,month_February,month_July,month_June,month_March,month_May,month_November,month_October,month_September
2014-06-03,51.62149238050663,50.434773405666604,59.98559782712849,74.95723551142059,33.94289909951121,49.94306161375099,34.650042830751026,41.72148014314919,53.74292357422608,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.30008566150205,74.25009178018077,46.671486261827916,24.75003059339359,53.253421807630694,41.72148014314919,57.27864223042517,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,16.0,0.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-04,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,33.94289909951121,49.94306161375099,34.650042830751026,41.72148014314919,53.74292357422608,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.30008566150205,74.25009178018077,48.79291745554736,24.75003059339359,53.253421807630694,41.72148014314919,56.57149849918535,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,18.0,0.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2014-06-05,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,24.042886862153775,49.94306161375099,33.94289909951121,41.72148014314919,53.74292357422608,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.30008566150205,74.25009178018077,48.79291745554736,33.23575536827139,53.253421807630694,41.72148014314919,56.57149849918535,1.0,0.0,0.0,1.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,15.0,1.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-06,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,24.042886862153775,49.94306161375099,33.94289909951121,41.72148014314919,53.74292357422608,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,70.00722939274188,74.25009178018077,48.79291745554736,34.650042830751026,53.253421807630694,41.72148014314919,57.27864223042517,5.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,11.0,0.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-07,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,24.042886862153775,49.94306161375099,34.650042830751026,41.72148014314919,53.74292357422608,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.30008566150205,72.83580431770113,48.79291745554736,37.478617755710296,53.253421807630694,41.72148014314919,57.27864223042517,3.0,0.0,0.0,0.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,17.0,0.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-08,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,24.042886862153775,49.94306161375099,34.650042830751026,41.72148014314919,53.74292357422608,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.30008566150205,74.25009178018077,48.79291745554736,38.18576148695011,53.253421807630694,41.72148014314919,56.57149849918535,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,9.0,0.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-09,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,24.042886862153775,49.94306161375099,34.650042830751026,67.17865446778261,53.74292357422608,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.30008566150205,74.25009178018077,48.79291745554736,38.18576148695011,53.253421807630694,57.27864223042517,56.57149849918535,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-10,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,24.042886862153775,49.94306161375099,34.650042830751026,68.59294193026224,53.74292357422608,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.30008566150205,74.25009178018077,48.79291745554736,37.478617755710296,53.253421807630694,54.4500673054659,56.57149849918535,1.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-11,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,24.042886862153775,49.94306161375099,34.650042830751026,67.17865446778261,53.74292357422608,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,65.05722327406315,74.25009178018077,48.79291745554736,38.18576148695011,53.253421807630694,57.27864223042517,57.27864223042517,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2014-06-12,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,34.650042830751026,49.94306161375099,20.507168205954688,67.17865446778261,44.55005506810846,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.30008566150205,74.25009178018077,48.79291745554736,38.18576148695011,53.253421807630694,55.864354767945535,57.27864223042517,2.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-13,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,33.94289909951121,49.94306161375099,20.507168205954688,68.59294193026224,53.74292357422608,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.30008566150205,74.25009178018077,48.79291745554736,38.18576148695011,53.253421807630694,56.57149849918535,57.27864223042517,2.0,0.0,0.0,2.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,2.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-14,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,37.478617755710296,49.94306161375099,20.507168205954688,67.17865446778261,53.74292357422608,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,65.05722327406315,71.4215168552215,48.79291745554736,38.18576148695011,53.253421807630694,57.27864223042517,57.27864223042517,1.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-15,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,37.478617755710296,49.94306161375099,20.507168205954688,65.05722327406315,53.74292357422608,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,65.05722327406315,74.25009178018077,48.79291745554736,38.18576148695011,53.253421807630694,57.27864223042517,57.27864223042517,2.0,0.0,0.0,1.0,4.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-16,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,36.06433029323066,49.94306161375099,20.507168205954688,60.10721715538443,53.74292357422608,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,65.05722327406315,74.25009178018077,48.79291745554736,38.18576148695011,53.253421807630694,57.27864223042517,57.27864223042517,1.0,0.0,0.0,1.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-17,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,38.18576148695011,49.94306161375099,20.507168205954688,68.59294193026224,53.74292357422608,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.30008566150205,74.25009178018077,48.79291745554736,38.18576148695011,53.253421807630694,55.864354767945535,57.27864223042517,1.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-18,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,37.478617755710296,49.94306161375099,20.507168205954688,68.59294193026224,53.74292357422608,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.30008566150205,74.25009178018077,48.79291745554736,38.18576148695011,53.253421807630694,57.27864223042517,57.27864223042517,1.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2014-06-19,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,37.478617755710296,49.94306161375099,33.23575536827139,68.59294193026224,53.74292357422608,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.30008566150205,74.25009178018077,48.79291745554736,38.18576148695011,53.253421807630694,57.27864223042517,56.57149849918535,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-20,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,38.18576148695011,49.94306161375099,29.700036712072308,67.17865446778261,53.74292357422608,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.30008566150205,74.25009178018077,48.79291745554736,38.18576148695011,53.253421807630694,57.27864223042517,57.27864223042517,1.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,3.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-21,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,38.18576148695011,49.94306161375099,32.528611637031574,68.59294193026224,51.62149238050663,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.30008566150205,74.25009178018077,48.79291745554736,38.18576148695011,53.253421807630694,57.27864223042517,57.27864223042517,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,2.0,1.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-22,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,38.18576148695011,49.94306161375099,34.650042830751026,68.59294193026224,53.74292357422608,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.30008566150205,74.25009178018077,47.37862999306773,38.18576148695011,53.253421807630694,57.27864223042517,57.27864223042517,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-23,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,37.478617755710296,49.94306161375099,34.650042830751026,67.17865446778261,33.94289909951121,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.30008566150205,74.25009178018077,48.79291745554736,38.18576148695011,53.253421807630694,57.27864223042517,57.27864223042517,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-24,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,38.18576148695011,49.94306161375099,34.650042830751026,68.59294193026224,33.94289909951121,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.30008566150205,74.25009178018077,48.79291745554736,38.18576148695011,53.253421807630694,57.27864223042517,57.27864223042517,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-25,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,38.18576148695011,49.94306161375099,34.650042830751026,68.59294193026224,33.94289909951121,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.30008566150205,74.25009178018077,48.79291745554736,38.18576148695011,53.253421807630694,57.27864223042517,57.27864223042517,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2014-06-26,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,38.18576148695011,49.94306161375099,34.650042830751026,68.59294193026224,33.94289909951121,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,65.05722327406315,74.25009178018077,48.79291745554736,38.18576148695011,53.253421807630694,57.27864223042517,57.27864223042517,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-27,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,37.478617755710296,49.94306161375099,34.650042830751026,67.17865446778261,33.94289909951121,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.30008566150205,74.25009178018077,48.79291745554736,38.18576148695011,53.253421807630694,57.27864223042517,57.27864223042517,4.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-28,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,38.18576148695011,49.94306161375099,34.650042830751026,68.59294193026224,33.94289909951121,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.30008566150205,74.25009178018077,48.79291745554736,38.18576148695011,53.253421807630694,57.27864223042517,57.27864223042517,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-29,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,37.478617755710296,49.94306161375099,34.650042830751026,67.17865446778261,33.94289909951121,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,65.05722327406315,74.25009178018077,48.79291745554736,38.18576148695011,53.253421807630694,57.27864223042517,57.27864223042517,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-30,52.32863611174645,50.434773405666604,59.98559782712849,74.95723551142059,37.478617755710296,49.94306161375099,34.650042830751026,68.59294193026224,33.94289909951121,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.30008566150205,74.25009178018077,48.79291745554736,38.18576148695011,53.253421807630694,57.27864223042517,57.27864223042517,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,1.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-01,52.203348076363184,50.434773405666604,59.98559782712849,74.77776886614186,37.38888443307093,49.94306161375099,34.56708183434859,68.4287130190166,33.86163118466801,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.83961431837777,74.07231821646127,48.67609482796026,38.09433508275151,53.253421807630694,57.14150262412727,57.14150262412727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2014-07-02,52.203348076363184,50.434773405666604,59.98559782712849,74.77776886614186,38.09433508275151,49.94306161375099,34.56708183434859,68.4287130190166,33.86163118466801,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.83961431837777,74.07231821646127,48.67609482796026,38.09433508275151,53.253421807630694,57.14150262412727,57.14150262412727,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2014-07-03,52.203348076363184,50.434773405666604,59.98559782712849,74.77776886614186,37.38888443307093,49.94306161375099,34.56708183434859,67.01781171965544,33.86163118466801,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.83961431837777,74.07231821646127,48.67609482796026,38.09433508275151,53.253421807630694,57.14150262412727,57.14150262412727,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-07-04,52.203348076363184,50.434773405666604,59.98559782712849,74.77776886614186,38.09433508275151,49.94306161375099,34.56708183434859,67.01781171965544,33.86163118466801,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.13416366869718,74.07231821646127,48.67609482796026,38.09433508275151,53.253421807630694,57.14150262412727,57.14150262412727,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-07-05,52.203348076363184,50.434773405666604,59.98559782712849,74.77776886614186,37.38888443307093,49.94306161375099,34.56708183434859,64.90145977061368,33.86163118466801,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.13416366869718,74.07231821646127,48.67609482796026,38.09433508275151,53.253421807630694,57.14150262412727,57.14150262412727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-07-06,52.203348076363184,50.434773405666604,59.98559782712849,74.77776886614186,38.09433508275151,49.94306161375099,34.56708183434859,68.4287130190166,33.86163118466801,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.13416366869718,74.07231821646127,48.67609482796026,38.09433508275151,53.253421807630694,57.14150262412727,57.14150262412727,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-07-07,52.203348076363184,50.434773405666604,59.98559782712849,74.77776886614186,37.38888443307093,49.94306161375099,34.56708183434859,59.25785457316902,47.2651935285991,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.13416366869718,74.07231821646127,48.67609482796026,38.09433508275151,53.253421807630694,41.62158833115443,34.56708183434859,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,7.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-07-08,52.203348076363184,50.434773405666604,59.98559782712849,74.77776886614186,35.27253248402918,49.94306161375099,34.56708183434859,68.4287130190166,53.61424937572435,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.13416366869718,74.07231821646127,48.67609482796026,37.38888443307093,53.253421807630694,41.62158833115443,34.56708183434859,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2014-07-09,48.67609482796026,50.434773405666604,59.98559782712849,74.77776886614186,31.74527923562626,49.94306161375099,34.56708183434859,68.4287130190166,44.44339092987676,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.13416366869718,74.07231821646127,48.67609482796026,34.56708183434859,53.253421807630694,41.62158833115443,34.56708183434859,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2014-07-10,48.67609482796026,50.434773405666604,59.98559782712849,74.77776886614186,31.74527923562626,49.94306161375099,34.56708183434859,64.90145977061368,45.14884157955735,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.13416366869718,74.07231821646127,48.67609482796026,34.56708183434859,53.253421807630694,41.62158833115443,34.56708183434859,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,6.0,8.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-07-11,48.67609482796026,50.434773405666604,59.98559782712849,74.77776886614186,31.039828585945674,49.94306161375099,34.56708183434859,67.01781171965544,45.14884157955735,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.13416366869718,74.07231821646127,48.67609482796026,34.56708183434859,53.253421807630694,41.62158833115443,34.56708183434859,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,20.0,11.0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-07-12,48.67609482796026,50.434773405666604,59.98559782712849,74.77776886614186,31.74527923562626,49.94306161375099,34.56708183434859,69.01367048327091,45.14884157955735,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.13416366869718,74.07231821646127,48.67609482796026,34.56708183434859,53.253421807630694,41.62158833115443,34.56708183434859,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,21.0,13.0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-07-13,48.67609482796026,50.434773405666604,59.98559782712849,74.77776886614186,31.74527923562626,49.94306161375099,34.56708183434859,69.01367048327091,45.14884157955735,37.29395905715503,72.83188570749492,29.186555908562134,36.666848492150194,69.13416366869718,74.07231821646127,48.67609482796026,34.56708183434859,53.253421807630694,41.62158833115443,34.56708183434859,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,11.0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
